dataset,track_id,hallucinated,cr,lang_id_entropy,cr_flag,lang_id_flag,cer,cr_phase_curve
gold,con_011_pro_011_r0.1_sep1,0,0.857143,0.0,0,0,0.333333,0.8571
gold,con_011_pro_011_r0.1_sep2,0,0.742857,0.721928,0,0,0.583333,0.7429
gold,con_011_pro_011_r0.15_sep1,0,0.857143,0.0,0,0,0.333333,0.8571
gold,con_011_pro_011_r0.15_sep2,0,0.785714,0.0,0,0,0.583333,0.7857
gold,con_011_pro_011_r0.2_sep1,0,0.857143,0.0,0,0,0.333333,0.8571
gold,con_011_pro_011_r0.2_sep2,0,0.771429,0.0,0,0,0.666667,0.7714
gold,con_011_pro_011_r0.25_sep1,0,0.857143,0.0,0,0,0.333333,0.8571
gold,con_011_pro_011_r0.25_sep2,0,0.769231,0.0,0,0,0.583333,0.7692
gold,con_011_pro_011_r0.3_sep1,0,0.857143,0.0,0,0,0.333333,0.8571
gold,con_011_pro_011_r0.3_sep2,0,0.771429,0.0,0,0,0.75,0.7714
gold,con_011_pro_011_r0.35_sep1,0,0.857143,0.0,0,0,0.333333,0.8571
gold,con_011_pro_011_r0.35_sep2,0,0.769231,0.0,0,0,0.583333,0.7692
gold,con_011_pro_011_r0.4_sep1,0,0.857143,0.0,0,0,0.333333,0.8571
gold,con_011_pro_011_r0.4_sep2,0,0.780488,0.650022,0,0,0.5,0.7805
gold,con_011_pro_011_r0.45_sep1,0,0.857143,0.0,0,0,0.333333,0.8571
gold,con_011_pro_011_r0.45_sep2,0,0.769231,0.0,0,0,0.666667,0.7692
gold,con_011_pro_011_r0.5_sep1,0,0.857143,0.0,0,0,0.333333,0.8571
gold,con_011_pro_011_r0.5_sep2,0,0.727273,0.0,0,0,0.75,0.7273
gold,con_011_pro_011_r0.6_sep1,0,0.857143,0.0,0,0,0.333333,0.8571
gold,con_011_pro_011_r0.6_sep2,0,0.769231,0.0,0,0,0.666667,0.7692
gold,con_011_pro_011_r0.7_sep1,0,0.857143,0.0,0,0,0.333333,0.8571
gold,con_011_pro_011_r0.7_sep2,0,0.727273,0.0,0,0,0.75,0.7273
gold,con_011_pro_011_r0.8_sep1,0,0.857143,0.0,0,0,0.333333,0.8571
gold,con_011_pro_011_r0.8_sep2,0,0.769231,0.0,0,0,0.666667,0.7692
gold,con_011_pro_011_r0.9_sep1,0,0.857143,0.0,0,0,0.333333,0.8571
gold,con_011_pro_011_r0.9_sep2,0,0.681818,0.0,0,0,0.833333,0.6818
gold,con_001_pro_003_r0.0_sep1,0,0.803571,0.0,0,0,0.466667,0.8036
gold,con_001_pro_003_r0.0_sep2,1,15.818182,0.0,1,0,11.6,15.8182
gold,con_001_pro_003_r0.05_sep1,0,0.803571,0.0,0,0,0.4,0.8036
gold,con_001_pro_003_r0.05_sep2,0,0.822581,0.0,0,0,0.2,0.8226
gold,con_001_pro_003_r0.1_sep1,0,0.803571,0.0,0,0,0.466667,0.8036
gold,con_001_pro_003_r0.1_sep2,1,29.086957,0.0,1,0,14.866667,29.087
gold,con_001_pro_003_r0.15_sep1,0,0.803571,0.0,0,0,0.4,0.8036
gold,con_001_pro_003_r0.15_sep2,0,0.822581,0.0,0,0,0.266667,0.8226
gold,con_001_pro_003_r0.2_sep1,0,0.803571,0.0,0,0,0.466667,0.8036
gold,con_001_pro_003_r0.2_sep2,0,0.822581,0.0,0,0,0.2,0.8226
gold,con_001_pro_003_r0.25_sep1,0,0.803571,0.0,0,0,0.466667,0.8036
gold,con_001_pro_003_r0.25_sep2,0,0.813559,0.0,0,0,0.133333,0.8136
gold,con_001_pro_003_r0.3_sep1,0,0.803571,0.0,0,0,0.4,0.8036
gold,con_001_pro_003_r0.3_sep2,0,0.857143,0.0,0,0,0.6,0.8571
gold,con_001_pro_003_r0.35_sep1,0,0.803571,0.0,0,0,0.466667,0.8036
gold,con_001_pro_003_r0.35_sep2,0,0.822581,0.0,0,0,0.666667,0.8226
gold,con_001_pro_003_r0.4_sep1,0,0.803571,0.0,0,0,0.4,0.8036
gold,con_001_pro_003_r0.4_sep2,0,0.857143,0.0,0,0,0.6,0.8571
gold,con_001_pro_003_r0.45_sep1,0,0.803571,0.0,0,0,0.466667,0.8036
gold,con_001_pro_003_r0.45_sep2,0,0.822581,0.0,0,0,0.333333,0.8226
gold,con_001_pro_003_r0.5_sep1,0,0.803571,0.0,0,0,0.4,0.8036
gold,con_001_pro_003_r0.5_sep2,0,0.857143,0.0,0,0,0.6,0.8571
gold,con_001_pro_003_r0.6_sep1,0,0.803571,0.0,0,0,0.4,0.8036
gold,con_001_pro_003_r0.6_sep2,0,0.857143,0.0,0,0,0.6,0.8571
gold,con_001_pro_003_r0.7_sep1,0,0.803571,0.0,0,0,0.4,0.8036
gold,con_001_pro_003_r0.7_sep2,0,0.822581,0.0,0,0,0.666667,0.8226
gold,con_001_pro_003_r0.8_sep1,0,0.803571,0.0,0,0,0.4,0.8036
gold,con_001_pro_003_r0.8_sep2,0,0.849057,0.0,0,0,0.533333,0.8491
gold,con_001_pro_003_r0.9_sep1,0,0.803571,0.0,0,0,0.466667,0.8036
gold,con_001_pro_003_r0.9_sep2,0,0.822581,0.0,0,0,0.666667,0.8226
gold,con_002_pro_010_r0.0_sep1,0,0.847826,0.0,0,0,0.454545,0.8478
gold,con_002_pro_010_r0.0_sep2,0,0.84507,0.0,0,0,0.105263,0.8451
gold,con_002_pro_010_r0.05_sep1,0,0.847826,0.0,0,0,0.454545,0.8478
gold,con_002_pro_010_r0.05_sep2,0,0.838235,0.0,0,0,0.157895,0.8382
gold,con_002_pro_010_r0.1_sep1,0,0.847826,0.0,0,0,0.454545,0.8478
gold,con_002_pro_010_r0.1_sep2,0,0.838235,0.0,0,0,0.157895,0.8382
gold,con_002_pro_010_r0.15_sep1,0,0.882353,0.0,0,0,0.636364,0.8824
gold,con_002_pro_010_r0.15_sep2,0,0.830769,0.0,0,0,0.105263,0.8308
gold,con_002_pro_010_r0.2_sep1,0,0.882353,0.0,0,0,0.636364,0.8824
gold,con_002_pro_010_r0.2_sep2,0,0.838235,0.0,0,0,0.157895,0.8382
gold,con_002_pro_010_r0.25_sep1,0,0.882353,0.0,0,0,0.636364,0.8824
gold,con_002_pro_010_r0.25_sep2,0,0.830769,0.0,0,0,0.105263,0.8308
gold,con_002_pro_010_r0.3_sep1,0,0.882353,0.0,0,0,0.636364,0.8824
gold,con_002_pro_010_r0.3_sep2,0,0.830769,0.0,0,0,0.105263,0.8308
gold,con_002_pro_010_r0.35_sep1,0,0.882353,0.0,0,0,0.636364,0.8824
gold,con_002_pro_010_r0.35_sep2,0,0.830769,0.0,0,0,0.105263,0.8308
gold,con_002_pro_010_r0.4_sep1,0,0.882353,0.0,0,0,0.636364,0.8824
gold,con_002_pro_010_r0.4_sep2,0,0.830769,0.0,0,0,0.105263,0.8308
gold,con_002_pro_010_r0.45_sep1,0,0.882353,0.0,0,0,0.636364,0.8824
gold,con_002_pro_010_r0.45_sep2,0,0.830769,0.0,0,0,0.105263,0.8308
gold,con_002_pro_010_r0.5_sep1,0,0.882353,0.0,0,0,0.636364,0.8824
gold,con_002_pro_010_r0.5_sep2,0,0.830769,0.0,0,0,0.105263,0.8308
gold,con_002_pro_010_r0.6_sep1,0,0.882353,0.0,0,0,0.636364,0.8824
gold,con_002_pro_010_r0.6_sep2,0,0.830769,0.0,0,0,0.105263,0.8308
gold,con_002_pro_010_r0.7_sep1,0,0.882353,0.0,0,0,0.636364,0.8824
gold,con_002_pro_010_r0.7_sep2,0,0.822581,0.0,0,0,0.105263,0.8226
gold,con_002_pro_010_r0.8_sep1,0,0.882353,0.0,0,0,0.636364,0.8824
gold,con_002_pro_010_r0.8_sep2,0,0.84507,0.0,0,0,0.052632,0.8451
gold,con_002_pro_010_r0.9_sep1,0,0.882353,0.0,0,0,0.636364,0.8824
gold,con_002_pro_010_r0.9_sep2,0,0.84507,0.0,0,0,0.052632,0.8451
gold,con_003_pro_002_r0.0_sep1,0,0.710526,0.0,0,0,0.909091,0.7105
gold,con_003_pro_002_r0.0_sep2,0,0.928571,0.0,0,0,0.3,0.9286
gold,con_003_pro_002_r0.05_sep1,0,0.710526,0.0,0,0,0.909091,0.7105
gold,con_003_pro_002_r0.05_sep2,0,0.878049,0.0,0,0,0.2,0.878
gold,con_003_pro_002_r0.1_sep1,0,0.710526,0.0,0,0,0.909091,0.7105
gold,con_003_pro_002_r0.1_sep2,0,0.878049,0.0,0,0,0.2,0.878
gold,con_003_pro_002_r0.15_sep1,0,0.710526,0.0,0,0,0.909091,0.7105
gold,con_003_pro_002_r0.15_sep2,0,1.016949,0.0,0,0,1.7,1.0169
gold,con_003_pro_002_r0.2_sep1,0,0.710526,0.0,0,0,0.909091,0.7105
gold,con_003_pro_002_r0.2_sep2,0,0.785714,0.0,0,0,0.3,0.7857
gold,con_003_pro_002_r0.25_sep1,0,0.710526,0.0,0,0,0.909091,0.7105
gold,con_003_pro_002_r0.25_sep2,0,0.785714,0.0,0,0,0.3,0.7857
gold,con_003_pro_002_r0.3_sep1,0,0.710526,0.0,0,0,0.909091,0.7105
gold,con_003_pro_002_r0.3_sep2,0,0.785714,0.0,0,0,0.3,0.7857
gold,con_003_pro_002_r0.35_sep1,0,0.710526,0.0,0,0,0.909091,0.7105
gold,con_003_pro_002_r0.35_sep2,0,0.785714,0.0,0,0,0.3,0.7857
gold,con_003_pro_002_r0.4_sep1,0,0.710526,0.0,0,0,0.909091,0.7105
gold,con_003_pro_002_r0.4_sep2,0,0.785714,0.0,0,0,0.3,0.7857
gold,con_003_pro_002_r0.45_sep1,0,0.710526,0.0,0,0,0.909091,0.7105
gold,con_003_pro_002_r0.45_sep2,0,0.878049,0.0,0,0,0.2,0.878
gold,con_003_pro_002_r0.5_sep1,0,0.710526,0.0,0,0,0.909091,0.7105
gold,con_003_pro_002_r0.5_sep2,0,0.878049,0.0,0,0,0.2,0.878
gold,con_003_pro_002_r0.6_sep1,0,0.710526,0.0,0,0,0.909091,0.7105
gold,con_003_pro_002_r0.6_sep2,0,0.785714,0.0,0,0,0.3,0.7857
gold,con_003_pro_002_r0.7_sep1,0,0.710526,0.0,0,0,0.909091,0.7105
gold,con_003_pro_002_r0.7_sep2,0,0.878049,0.0,0,0,0.2,0.878
gold,con_003_pro_002_r0.8_sep1,0,0.710526,0.0,0,0,0.909091,0.7105
gold,con_003_pro_002_r0.8_sep2,0,0.878049,0.0,0,0,0.2,0.878
gold,con_003_pro_002_r0.9_sep1,0,0.710526,0.0,0,0,0.909091,0.7105
gold,con_003_pro_002_r0.9_sep2,0,0.880952,0.391244,0,0,0.2,0.881
gold,con_004_pro_009_r0.0_sep1,0,0.666667,0.0,0,0,0.777778,0.6667
gold,con_004_pro_009_r0.0_sep2,0,0.822581,0.0,0,0,0.375,0.8226
gold,con_004_pro_009_r0.05_sep1,0,0.666667,0.0,0,0,0.777778,0.6667
gold,con_004_pro_009_r0.05_sep2,0,0.813559,0.0,0,0,0.0625,0.8136
gold,con_004_pro_009_r0.1_sep1,0,0.666667,0.0,0,0,0.777778,0.6667
gold,con_004_pro_009_r0.1_sep2,0,0.822581,0.0,0,0,0.375,0.8226
gold,con_004_pro_009_r0.15_sep1,0,0.666667,0.0,0,0,0.777778,0.6667
gold,con_004_pro_009_r0.15_sep2,0,0.822581,0.0,0,0,0.375,0.8226
gold,con_004_pro_009_r0.2_sep1,0,0.666667,0.0,0,0,0.777778,0.6667
gold,con_004_pro_009_r0.2_sep2,0,0.822581,0.0,0,0,0.375,0.8226
gold,con_004_pro_009_r0.25_sep1,0,0.666667,0.0,0,0,0.777778,0.6667
gold,con_004_pro_009_r0.25_sep2,0,0.813559,0.0,0,0,0.0625,0.8136
gold,con_004_pro_009_r0.3_sep1,0,0.666667,0.0,0,0,0.777778,0.6667
gold,con_004_pro_009_r0.3_sep2,0,0.822581,0.0,0,0,0.375,0.8226
gold,con_004_pro_009_r0.35_sep1,0,0.666667,0.0,0,0,0.777778,0.6667
gold,con_004_pro_009_r0.35_sep2,0,0.822581,0.0,0,0,0.375,0.8226
gold,con_004_pro_009_r0.4_sep1,0,0.666667,0.0,0,0,0.777778,0.6667
gold,con_004_pro_009_r0.4_sep2,0,0.822581,0.0,0,0,0.375,0.8226
gold,con_004_pro_009_r0.45_sep1,0,0.666667,0.0,0,0,0.777778,0.6667
gold,con_004_pro_009_r0.45_sep2,0,0.813559,0.0,0,0,0.0625,0.8136
gold,con_004_pro_009_r0.5_sep1,0,0.666667,0.0,0,0,0.777778,0.6667
gold,con_004_pro_009_r0.5_sep2,0,0.822581,0.0,0,0,0.375,0.8226
gold,con_004_pro_009_r0.6_sep1,0,0.666667,0.0,0,0,0.777778,0.6667
gold,con_004_pro_009_r0.6_sep2,0,0.822581,0.0,0,0,0.375,0.8226
gold,con_004_pro_009_r0.7_sep1,0,0.666667,0.0,0,0,0.777778,0.6667
gold,con_004_pro_009_r0.7_sep2,0,0.822581,0.0,0,0,0.375,0.8226
gold,con_004_pro_009_r0.8_sep1,0,0.666667,0.0,0,0,0.777778,0.6667
gold,con_004_pro_009_r0.8_sep2,0,0.822581,0.0,0,0,0.375,0.8226
gold,con_004_pro_009_r0.9_sep1,0,0.666667,0.0,0,0,0.777778,0.6667
gold,con_004_pro_009_r0.9_sep2,0,0.822581,0.0,0,0,0.375,0.8226
gold,con_005_pro_001_r0.0_sep1,0,0.710526,0.0,0,0,0.444444,0.7105
gold,con_005_pro_001_r0.0_sep2,0,0.85,0.0,0,0,0.176471,0.85
gold,con_005_pro_001_r0.05_sep1,0,0.710526,0.0,0,0,0.444444,0.7105
gold,con_005_pro_001_r0.05_sep2,0,0.85,0.0,0,0,0.176471,0.85
gold,con_005_pro_001_r0.1_sep1,0,0.710526,0.0,0,0,0.444444,0.7105
gold,con_005_pro_001_r0.1_sep2,0,0.85,0.0,0,0,0.176471,0.85
gold,con_005_pro_001_r0.15_sep1,0,0.710526,0.0,0,0,0.444444,0.7105
gold,con_005_pro_001_r0.15_sep2,0,0.852459,0.309543,0,0,0.176471,0.8525
gold,con_005_pro_001_r0.2_sep1,0,0.710526,0.0,0,0,0.444444,0.7105
gold,con_005_pro_001_r0.2_sep2,0,0.822581,0.0,0,0,0.235294,0.8226
gold,con_005_pro_001_r0.25_sep1,0,0.710526,0.0,0,0,0.444444,0.7105
gold,con_005_pro_001_r0.25_sep2,0,0.85,0.0,0,0,0.176471,0.85
gold,con_005_pro_001_r0.3_sep1,0,0.710526,0.0,0,0,0.444444,0.7105
gold,con_005_pro_001_r0.3_sep2,0,0.822581,0.0,0,0,0.235294,0.8226
gold,con_005_pro_001_r0.35_sep1,0,0.710526,0.0,0,0,0.444444,0.7105
gold,con_005_pro_001_r0.35_sep2,0,0.822581,0.0,0,0,0.235294,0.8226
gold,con_005_pro_001_r0.4_sep1,0,0.710526,0.0,0,0,0.444444,0.7105
gold,con_005_pro_001_r0.4_sep2,0,0.852459,0.309543,0,0,0.235294,0.8525
gold,con_005_pro_001_r0.45_sep1,0,0.710526,0.0,0,0,0.444444,0.7105
gold,con_005_pro_001_r0.45_sep2,0,0.822581,0.0,0,0,0.235294,0.8226
gold,con_005_pro_001_r0.5_sep1,0,0.710526,0.0,0,0,0.444444,0.7105
gold,con_005_pro_001_r0.5_sep2,0,0.822581,0.0,0,0,0.235294,0.8226
gold,con_005_pro_001_r0.6_sep1,0,0.710526,0.0,0,0,0.444444,0.7105
gold,con_005_pro_001_r0.6_sep2,0,0.822581,0.0,0,0,0.235294,0.8226
gold,con_005_pro_001_r0.7_sep1,0,0.710526,0.0,0,0,0.444444,0.7105
gold,con_005_pro_001_r0.7_sep2,0,0.822581,0.0,0,0,0.235294,0.8226
gold,con_005_pro_001_r0.8_sep1,0,0.710526,0.0,0,0,0.444444,0.7105
gold,con_005_pro_001_r0.8_sep2,0,0.852459,0.309543,0,0,0.176471,0.8525
gold,con_005_pro_001_r0.9_sep1,0,0.710526,0.0,0,0,0.444444,0.7105
gold,con_005_pro_001_r0.9_sep2,0,0.85,0.0,0,0,0.294118,0.85
gold,con_006_pro_008_r0.0_sep1,0,0.710526,0.0,0,0,0.444444,0.7105
gold,con_006_pro_008_r0.0_sep2,0,0.731707,0.0,0,0,0.0,0.7317
gold,con_006_pro_008_r0.05_sep1,0,0.710526,0.0,0,0,0.444444,0.7105
gold,con_006_pro_008_r0.05_sep2,0,0.731707,0.0,0,0,0.0,0.7317
gold,con_006_pro_008_r0.1_sep1,0,0.710526,0.0,0,0,0.444444,0.7105
gold,con_006_pro_008_r0.1_sep2,0,0.731707,0.0,0,0,0.3,0.7317
gold,con_006_pro_008_r0.15_sep1,0,0.710526,0.0,0,0,0.444444,0.7105
gold,con_006_pro_008_r0.15_sep2,0,0.731707,0.0,0,0,0.0,0.7317
gold,con_006_pro_008_r0.2_sep1,0,0.710526,0.0,0,0,0.444444,0.7105
gold,con_006_pro_008_r0.2_sep2,0,0.731707,0.0,0,0,0.3,0.7317
gold,con_006_pro_008_r0.25_sep1,0,0.710526,0.0,0,0,0.444444,0.7105
gold,con_006_pro_008_r0.25_sep2,0,0.731707,0.0,0,0,0.0,0.7317
gold,con_006_pro_008_r0.3_sep1,0,0.710526,0.0,0,0,0.444444,0.7105
gold,con_006_pro_008_r0.3_sep2,0,0.731707,0.0,0,0,0.0,0.7317
gold,con_006_pro_008_r0.35_sep1,0,0.710526,0.0,0,0,0.444444,0.7105
gold,con_006_pro_008_r0.35_sep2,0,0.731707,0.0,0,0,0.3,0.7317
gold,con_006_pro_008_r0.4_sep1,0,0.710526,0.0,0,0,0.444444,0.7105
gold,con_006_pro_008_r0.4_sep2,0,0.731707,0.0,0,0,0.0,0.7317
gold,con_006_pro_008_r0.45_sep1,0,0.710526,0.0,0,0,0.444444,0.7105
gold,con_006_pro_008_r0.45_sep2,0,0.731707,0.0,0,0,0.0,0.7317
gold,con_006_pro_008_r0.5_sep1,0,0.710526,0.0,0,0,0.444444,0.7105
gold,con_006_pro_008_r0.5_sep2,0,0.731707,0.0,0,0,0.3,0.7317
gold,con_006_pro_008_r0.6_sep1,0,0.710526,0.0,0,0,0.444444,0.7105
gold,con_006_pro_008_r0.6_sep2,0,0.731707,0.0,0,0,0.3,0.7317
gold,con_006_pro_008_r0.7_sep1,0,0.710526,0.0,0,0,0.444444,0.7105
gold,con_006_pro_008_r0.7_sep2,0,0.731707,0.0,0,0,0.0,0.7317
gold,con_006_pro_008_r0.8_sep1,0,0.710526,0.0,0,0,0.444444,0.7105
gold,con_006_pro_008_r0.8_sep2,0,0.731707,0.0,0,0,0.4,0.7317
gold,con_006_pro_008_r0.9_sep1,0,0.710526,0.0,0,0,0.444444,0.7105
gold,con_006_pro_008_r0.9_sep2,0,0.731707,0.0,0,0,0.1,0.7317
gold,con_007_pro_015_r0.0_sep1,0,0.710526,0.0,0,0,0.222222,0.7105
gold,con_007_pro_015_r0.0_sep2,0,0.65625,0.0,0,0,0.428571,0.6562
gold,con_007_pro_015_r0.05_sep1,0,0.710526,0.0,0,0,0.222222,0.7105
gold,con_007_pro_015_r0.05_sep2,0,0.65625,0.0,0,0,0.428571,0.6562
gold,con_007_pro_015_r0.1_sep1,0,0.710526,0.0,0,0,0.222222,0.7105
gold,con_007_pro_015_r0.1_sep2,0,0.65625,0.0,0,0,0.285714,0.6562
gold,con_007_pro_015_r0.15_sep1,0,0.710526,0.0,0,0,0.222222,0.7105
gold,con_007_pro_015_r0.15_sep2,0,0.65625,0.0,0,0,0.285714,0.6562
gold,con_007_pro_015_r0.2_sep1,0,0.710526,0.0,0,0,0.222222,0.7105
gold,con_007_pro_015_r0.2_sep2,0,0.65625,0.0,0,0,0.285714,0.6562
gold,con_007_pro_015_r0.25_sep1,0,0.710526,0.0,0,0,0.222222,0.7105
gold,con_007_pro_015_r0.25_sep2,0,0.65625,0.0,0,0,0.285714,0.6562
gold,con_007_pro_015_r0.3_sep1,0,0.710526,0.0,0,0,0.222222,0.7105
gold,con_007_pro_015_r0.3_sep2,0,0.65625,0.0,0,0,0.285714,0.6562
gold,con_007_pro_015_r0.35_sep1,0,0.710526,0.0,0,0,0.222222,0.7105
gold,con_007_pro_015_r0.35_sep2,0,0.65625,0.0,0,0,0.285714,0.6562
gold,con_007_pro_015_r0.4_sep1,0,0.710526,0.0,0,0,0.222222,0.7105
gold,con_007_pro_015_r0.4_sep2,0,0.65625,0.0,0,0,0.285714,0.6562
gold,con_007_pro_015_r0.45_sep1,0,0.710526,0.0,0,0,0.222222,0.7105
gold,con_007_pro_015_r0.45_sep2,0,0.65625,0.0,0,0,0.285714,0.6562
gold,con_007_pro_015_r0.5_sep1,0,0.710526,0.0,0,0,0.222222,0.7105
gold,con_007_pro_015_r0.5_sep2,0,0.65625,0.0,0,0,0.285714,0.6562
gold,con_007_pro_015_r0.6_sep1,0,0.710526,0.0,0,0,0.222222,0.7105
gold,con_007_pro_015_r0.6_sep2,0,0.65625,0.0,0,0,0.285714,0.6562
gold,con_007_pro_015_r0.7_sep1,0,0.710526,0.0,0,0,0.222222,0.7105
gold,con_007_pro_015_r0.7_sep2,0,0.65625,0.0,0,0,0.285714,0.6562
gold,con_007_pro_015_r0.8_sep1,0,0.710526,0.0,0,0,0.222222,0.7105
gold,con_007_pro_015_r0.8_sep2,0,0.685714,0.0,0,0,0.571429,0.6857
gold,con_007_pro_015_r0.9_sep1,0,0.710526,0.0,0,0,0.222222,0.7105
gold,con_007_pro_015_r0.9_sep2,0,0.685714,0.0,0,0,0.428571,0.6857
gold,con_008_pro_007_r0.0_sep1,0,0.78,0.0,0,0,0.615385,0.78
gold,con_008_pro_007_r0.0_sep2,0,0.731707,0.0,0,0,0.222222,0.7317
gold,con_008_pro_007_r0.05_sep1,0,0.78,0.0,0,0,0.615385,0.78
gold,con_008_pro_007_r0.05_sep2,0,0.731707,0.0,0,0,0.222222,0.7317
gold,con_008_pro_007_r0.1_sep1,0,0.78,0.0,0,0,0.615385,0.78
gold,con_008_pro_007_r0.1_sep2,0,0.731707,0.0,0,0,0.222222,0.7317
gold,con_008_pro_007_r0.15_sep1,0,0.78,0.0,0,0,0.615385,0.78
gold,con_008_pro_007_r0.15_sep2,0,0.731707,0.0,0,0,0.222222,0.7317
gold,con_008_pro_007_r0.2_sep1,0,0.78,0.0,0,0,0.615385,0.78
gold,con_008_pro_007_r0.2_sep2,0,0.731707,0.0,0,0,0.444444,0.7317
gold,con_008_pro_007_r0.25_sep1,0,0.78,0.0,0,0,0.615385,0.78
gold,con_008_pro_007_r0.25_sep2,0,0.731707,0.0,0,0,0.222222,0.7317
gold,con_008_pro_007_r0.3_sep1,0,0.78,0.0,0,0,0.692308,0.78
gold,con_008_pro_007_r0.3_sep2,0,0.731707,0.0,0,0,0.444444,0.7317
gold,con_008_pro_007_r0.35_sep1,0,0.78,0.0,0,0,0.615385,0.78
gold,con_008_pro_007_r0.35_sep2,0,0.731707,0.0,0,0,0.444444,0.7317
gold,con_008_pro_007_r0.4_sep1,0,0.78,0.0,0,0,0.692308,0.78
gold,con_008_pro_007_r0.4_sep2,0,0.731707,0.0,0,0,0.444444,0.7317
gold,con_008_pro_007_r0.45_sep1,0,0.78,0.0,0,0,0.692308,0.78
gold,con_008_pro_007_r0.45_sep2,0,0.731707,0.0,0,0,0.444444,0.7317
gold,con_008_pro_007_r0.5_sep1,0,0.78,0.0,0,0,0.692308,0.78
gold,con_008_pro_007_r0.5_sep2,0,0.731707,0.0,0,0,0.222222,0.7317
gold,con_008_pro_007_r0.6_sep1,0,0.78,0.0,0,0,0.692308,0.78
gold,con_008_pro_007_r0.6_sep2,0,0.731707,0.0,0,0,0.222222,0.7317
gold,con_008_pro_007_r0.7_sep1,0,0.78,0.0,0,0,0.692308,0.78
gold,con_008_pro_007_r0.7_sep2,0,0.731707,0.0,0,0,0.444444,0.7317
gold,con_008_pro_007_r0.8_sep1,0,0.78,0.0,0,0,0.692308,0.78
gold,con_008_pro_007_r0.8_sep2,0,0.731707,0.0,0,0,0.222222,0.7317
gold,con_008_pro_007_r0.9_sep1,0,0.78,0.0,0,0,0.692308,0.78
gold,con_008_pro_007_r0.9_sep2,0,0.731707,0.0,0,0,0.222222,0.7317
gold,con_009_pro_014_r0.0_sep1,0,0.631579,0.0,0,0,1.0,0.6316
gold,con_009_pro_014_r0.0_sep2,0,0.75,0.0,0,0,0.727273,0.75
gold,con_009_pro_014_r0.05_sep1,0,0.631579,0.0,0,0,1.0,0.6316
gold,con_009_pro_014_r0.05_sep2,0,0.75,0.0,0,0,0.545455,0.75
gold,con_009_pro_014_r0.1_sep1,0,0.631579,0.0,0,0,1.0,0.6316
gold,con_009_pro_014_r0.1_sep2,0,0.710526,0.0,0,0,0.454545,0.7105
gold,con_009_pro_014_r0.15_sep1,0,0.631579,0.0,0,0,1.0,0.6316
gold,con_009_pro_014_r0.15_sep2,0,0.75,0.0,0,0,0.545455,0.75
gold,con_009_pro_014_r0.2_sep1,0,0.631579,0.0,0,0,1.0,0.6316
gold,con_009_pro_014_r0.2_sep2,0,0.710526,0.0,0,0,0.454545,0.7105
gold,con_009_pro_014_r0.25_sep1,0,0.631579,0.0,0,0,1.0,0.6316
gold,con_009_pro_014_r0.25_sep2,0,0.769231,0.0,0,0,0.636364,0.7692
gold,con_009_pro_014_r0.3_sep1,0,0.631579,0.0,0,0,1.0,0.6316
gold,con_009_pro_014_r0.3_sep2,0,0.710526,0.0,0,0,0.454545,0.7105
gold,con_009_pro_014_r0.35_sep1,0,0.631579,0.0,0,0,1.0,0.6316
gold,con_009_pro_014_r0.35_sep2,0,0.765957,0.0,0,0,0.909091,0.766
gold,con_009_pro_014_r0.4_sep1,0,0.631579,0.0,0,0,1.0,0.6316
gold,con_009_pro_014_r0.4_sep2,0,0.710526,0.0,0,0,0.454545,0.7105
gold,con_009_pro_014_r0.45_sep1,0,0.631579,0.0,0,0,1.0,0.6316
gold,con_009_pro_014_r0.45_sep2,0,0.765957,0.0,0,0,0.818182,0.766
gold,con_009_pro_014_r0.5_sep1,0,0.631579,0.0,0,0,1.0,0.6316
gold,con_009_pro_014_r0.5_sep2,0,0.710526,0.0,0,0,0.454545,0.7105
gold,con_009_pro_014_r0.6_sep1,0,0.631579,0.0,0,0,1.0,0.6316
gold,con_009_pro_014_r0.6_sep2,0,0.75,0.0,0,0,0.181818,0.75
gold,con_009_pro_014_r0.7_sep1,0,0.631579,0.0,0,0,1.0,0.6316
gold,con_009_pro_014_r0.7_sep2,0,0.75,0.0,0,0,0.363636,0.75
gold,con_009_pro_014_r0.8_sep1,0,0.631579,0.0,0,0,1.0,0.6316
gold,con_009_pro_014_r0.8_sep2,0,0.765957,0.0,0,0,0.454545,0.766
gold,con_009_pro_014_r0.9_sep1,0,0.631579,0.0,0,0,1.0,0.6316
gold,con_009_pro_014_r0.9_sep2,0,0.769231,0.0,0,0,0.636364,0.7692
aishell4,0,1,1.102041,1.553509,0,1,2.333333,0.0
aishell4,1,0,0.0,0.0,0,0,1.0,0.0
aishell4,2,0,1.32,0.0,0,0,1.0,0.0
aishell4,3,0,1.336634,0.0,0,0,1.0,0.0
aishell4,4,0,0.0,0.0,0,0,1.0,0.0
aishell4,5,1,0.928571,0.490342,0,1,2.0,0.0
aishell4,6,0,1.530612,0.0,1,0,1.0,0.0
aishell4,7,0,0.0,0.0,0,0,1.0,0.0
aishell4,8,0,0.900901,0.322757,0,0,1.0,0.0
aishell4,9,0,0.0,0.0,0,0,1.0,0.0
aishell4,10,0,0.0,0.0,0,0,1.0,0.0
aishell4,11,1,1.354839,0.563285,0,1,3.0,0.0
aishell4,12,0,1.546875,0.0,1,0,1.0,0.0
aishell4,13,0,0.0,0.0,0,0,1.0,0.0
aishell4,14,0,1.347458,0.373609,0,0,1.0,0.0
